node_id,feature_id,value,
5100,165,3,430.728
5101,165,4,798.381
5102,165,5,1075.673
5103,165,6,107.784
5104,165,7,374.378
5105,165,8,530.189
5106,165,9,268.939
5107,165,10,89.708
5108,165,11,134.154
5109,165,12,153.877
5110,165,13,625.231
5111,165,14,277.83
5112,165,15,380.236
5113,165,16,347.335
5114,165,17,280.435
5115,165,18,341.758
5116,165,22,538.922
5117,165,23,618.297
5118,165,24,75.237
5119,165,25,387.081
5120,165,27,97.563
5121,165,28,135.011
5122,165,30,136.724
5123,165,31,778.744
5124,165,32,447.763
5125,165,33,75.342
5126,165,36,451.338
5127,165,37,529.928
5128,165,38,1050.597
5129,165,39,189.877
5130,165,40,387.21
5131,165,41,348.316
5132,165,42,158.453
5133,165,43,454.433
5134,165,45,357.982
5135,165,46,165.725
5136,165,47,17.904
5137,165,48,313.465
5138,165,49,228.124
5139,165,50,356.581
5140,165,51,546.288
5141,165,52,388.38
5142,165,53,286.295
5143,165,54,500.8
5144,165,55,369.821
5145,165,56,446.992
5146,165,57,96.077
5147,165,58,166.719
5148,165,59,142.071
5149,165,60,46.589
5150,165,61,853.451
5151,165,63,465.112
5152,165,64,330.781
5153,165,65,370.34
5154,165,66,767.273
5155,165,67,199.596
5156,165,68,390.124
5157,165,69,392.043
5158,165,70,352.855
5159,165,71,844.888
5160,165,72,496.57
5161,165,73,357.543
5162,165,74,131.025
5163,165,75,257.947
5164,165,76,244.958
5165,165,77,332.906
5166,165,78,167.034
5167,165,79,137.103
5168,165,80,181.611
5169,165,81,58.62
5170,165,82,467.814
5171,165,83,529.681
5172,165,84,362.404
5173,165,85,276.94
5174,165,86,110.876
5175,165,87,151.834
5176,165,88,93.556
5177,165,89,106.522
5178,165,90,140.634
5179,166,0,166
5180,166,6,17.964
5181,166,80,28.106
5182,166,86,13.859
5183,166,87,15.183
5184,166,88,3.742
5185,167,0,167
5186,167,1,336.281
5187,167,6,83.832
5188,167,8,73.129
5189,167,9,71.19
5190,167,10,119.611
5191,167,11,61.917
5192,167,13,127.436
5193,167,14,173.193
5194,167,16,205.243
5195,167,18,148.83
5196,167,19,127.28
5197,167,20,174.147
5198,167,21,306.454
5199,167,22,210.67
5200,167,23,42.983
5201,167,24,97.016
5202,167,27,144.127
5203,167,28,113.033
5204,167,30,88.151
5205,167,32,41.332
5206,167,34,2056.213
5207,167,37,1469.802
5208,167,39,84.39
5209,167,41,43.539
5210,167,45,249.031
5211,167,46,55.242
5212,167,47,134.283
5213,167,49,70.192
5214,167,51,195.103
5215,167,52,191.007
5216,167,55,151.721
5217,167,57,166.533
5218,167,58,55.573
5219,167,59,89.729
5220,167,60,59.9
5221,167,64,86.291
5222,167,67,59.879
5223,167,68,99.606
5224,167,69,140.015
5225,167,70,103.423
5226,167,72,11.201
5227,167,73,97.111
5228,167,74,362.838
5229,167,76,222.689
5230,167,78,121.182
5231,167,79,286.303
5232,167,80,28.106
5233,167,84,437.904
5234,167,85,24.199
5235,167,86,27.719
5236,167,87,45.55
5237,167,88,14.969
5238,167,89,9.684
5239,167,90,45.366
5240,168,0,168
5241,168,23,353.785
5242,168,39,126.585
5243,168,90,4.537
5244,169,0,169
5245,169,9,15.82
5246,169,27,26.608
5247,170,0,170
5248,170,2,7.366
5249,170,4,526.931
5250,170,6,35.928
5251,170,9,522.059
5252,170,11,46.438
5253,170,24,23.759
5254,170,27,28.825
5255,170,30,23.387
5256,170,37,209.972
5257,170,39,84.39
5258,170,43,165.248
5259,170,46,110.484
5260,170,56,227.878
5261,170,63,66.445
5262,170,65,37.984
5263,170,66,180.535
5264,170,69,84.009
5265,170,70,103.423
5266,170,72,313.623
5267,170,73,172.15
5268,170,74,50.394
5269,170,80,41.079
5270,170,88,3.742
5271,170,90,4.537
5272,171,0,171
5273,171,16,192.613
5274,171,24,7.92
5275,171,49,35.096
5276,171,54,21.086
5277,171,57,44.836
5278,171,62,55.113
5279,171,64,57.527
5280,171,67,29.939
5281,171,69,14.002
5282,172,0,172
5283,172,7,290.011
5284,172,12,153.877
5285,172,14,75.772
5286,172,22,161.677
5287,172,28,279.442
5288,172,29,183.161
5289,172,30,97.146
5290,172,33,728.308
5291,172,42,105.636
5292,172,48,120.563
5293,172,55,568.955
5294,172,60,53.244
5295,172,71,114.412
5296,172,75,449.02
5297,172,77,149.234
5298,172,80,67.023
5299,172,86,41.578
5300,173,0,173
5301,173,25,102.895
5302,174,0,174
5303,174,30,1.799
5304,174,62,137.784
5305,174,71,70.407
5306,174,86,13.859
5307,175,0,175
5308,175,1,851.435
5309,175,2,1222.805
5310,175,3,411.837
5311,175,4,1053.863
5312,175,5,563.448
5313,175,6,259.479
5314,175,7,469.29
5315,175,8,379.359
5316,175,9,340.129
5317,175,10,251.182
5318,175,11,459.219
5319,175,12,759.124
5320,175,13,684.967
5321,175,14,613.391
5322,175,15,986.995
5323,175,16,132.619
5324,175,17,469.189
5325,175,18,683.516
5326,175,19,586.595
5327,175,20,989.154
5328,175,21,735.489
5329,175,22,974.96
5330,175,23,482.735
5331,175,24,253.43
5332,175,26,200.69
5333,175,27,374.731
5334,175,28,1375.231
5335,175,29,890.365
5336,175,30,206.885
5337,175,32,874.861
5338,175,33,343.225
5339,175,35,653.843
5340,175,37,279.962
5341,175,39,295.365
5342,175,40,116.163
5343,175,41,232.21
5344,175,42,422.543
5345,175,43,371.809
5346,175,46,469.555
5347,175,47,53.713
5348,175,48,916.281
5349,175,49,228.124
5350,175,50,1410.117
5351,175,51,1034.045
5352,175,52,394.747
5353,175,53,1790.746
5354,175,54,416.455
5355,175,55,862.915
5356,175,56,1200.743
5357,175,57,377.901
5358,175,58,321.088
5359,175,59,336.484
5360,175,60,452.576
5361,175,61,1246.614
5362,175,62,2459.44
5363,175,63,844.795
5364,175,64,747.852
5365,175,65,959.087
5366,175,66,1065.155
5367,175,67,598.789
5368,175,68,522.932
5369,175,69,679.074
5370,175,70,1137.653
5371,175,71,1214.527
5372,175,72,1799.599
5373,175,73,1461.072
5374,175,74,665.204
5375,175,75,334.376
5376,175,76,103.922
5377,175,77,396.043
5378,175,78,448.7
5379,175,79,52.422
5380,175,80,248.634
5381,175,81,1644.619
5382,175,82,1517.235
5383,175,86,1746.289
5384,175,87,1245.037
5385,175,88,1302.298
5386,175,89,997.429
5387,175,90,866.488
5388,176,0,176
5389,176,6,3.992
5390,176,15,275.064
5391,176,23,29.758
5392,176,24,128.695
5393,176,30,32.382
5394,176,45,62.258
5395,176,52,101.87
5396,176,79,145.168
5397,176,80,15.134
5398,177,0,177
5399,177,5,76.834
5400,177,14,79.38
5401,177,54,131.789
5402,177,59,14.955
5403,177,69,112.012
5404,177,86,13.859
5405,178,0,178
5406,178,1,157.408
5407,178,3,90.68
5408,178,6,89.82
5409,178,8,297.089
5410,178,10,44.854
5411,178,15,525.858
5412,178,16,59.994
5413,178,18,38.586
5414,178,20,250.771
5415,178,23,155.401
5416,178,24,43.558
5417,178,25,97.995
5418,178,27,26.608
5419,178,30,73.759
5420,178,31,213.228
5421,178,33,929.22
5422,178,37,659.911
5423,178,39,63.292
5424,178,40,19.361
5425,178,41,14.513
5426,178,42,264.089
5427,178,44,336.744
5428,178,47,53.713
5429,178,48,96.451
5430,178,49,193.028
5431,178,50,16.208
5432,178,53,145.954
5433,178,54,100.16
5434,178,55,199.134
5435,178,56,166.526
5436,178,57,153.722
5437,178,58,259.34
5438,178,59,29.91
5439,178,60,113.144
5440,178,62,68.892
5441,178,63,28.476
5442,178,67,119.758
5443,178,69,189.021
5444,178,72,481.635
5445,178,73,494.381
5446,178,75,57.322
5447,178,76,237.535
5448,178,77,45.918
5449,178,80,159.991
5450,178,89,29.051
5451,178,90,40.829
5452,179,0,179
5453,179,6,81.836
5454,179,7,179.28
5455,179,10,29.903
5456,179,11,196.071
5457,179,14,169.584
5458,179,16,189.456
5459,179,22,107.784
5460,179,24,89.097
5461,179,27,93.128
5462,179,30,39.578
5463,179,32,55.109
5464,179,37,49.993
5465,179,41,29.026
5466,179,44,224.496
5467,179,47,80.57
5468,179,51,117.062
5469,179,58,49.398
5470,179,59,104.684
5471,179,60,66.555
5472,179,62,82.67
5473,179,64,28.764
5474,179,67,39.919
5475,179,69,112.012
5476,179,71,61.606
5477,179,76,22.269
5478,179,78,131.007
5479,179,80,86.481
5480,179,88,7.484
5481,179,89,29.051
5482,179,90,4.537
5483,180,0,180
5484,180,1,500.844
5485,180,2,419.879
5486,180,3,128.463
5487,180,5,580.522
5488,180,6,173.651
5489,180,7,52.729
5490,180,8,41.135
5491,180,9,280.804
5492,180,10,161.474
5493,180,11,87.716
5494,180,13,708.861
5495,180,14,252.573
5496,180,16,119.989
5497,180,17,339.757
5498,180,20,285.601
5499,180,21,192.628
5500,180,22,117.583
5501,180,24,194.033
5502,180,26,264.545
5503,180,27,55.434
5504,180,28,31.398
5505,180,30,174.503
5506,180,32,68.887
5507,180,37,319.957
5508,180,40,309.768
5509,180,41,58.053
5510,180,42,228.877
5511,180,43,41.312
5512,180,45,295.724
5513,180,46,82.863
5514,180,47,116.378
5515,180,48,265.239
5516,180,49,157.932
5517,180,50,16.208
5518,180,52,101.87
5519,180,54,226.678
5520,180,57,147.317
5521,180,58,129.67
5522,180,60,279.532
5523,180,62,158.451
5524,180,63,28.476
5525,180,65,75.967
5526,180,67,199.596
5527,180,68,132.808
5528,180,69,266.029
5529,180,70,54.753
5530,180,74,100.788
5531,180,75,229.287
5532,180,76,178.151
5533,180,77,195.152
5534,180,79,80.649
5535,180,80,168.639
5536,180,86,27.719
5537,180,88,18.711
5538,180,89,48.419
5539,180,90,9.073
5540,181,0,181
5541,181,2,257.82
5542,181,5,196.353
5543,181,12,35.905
5544,181,15,113.262
5545,181,16,22.103
5546,181,24,35.639
5547,181,25,186.191
5548,181,26,150.517
5549,181,30,19.789
5550,181,60,33.278
5551,181,62,227.343
5552,181,64,57.527
5553,181,68,16.601
5554,181,71,8.801
5555,181,79,108.876
5556,181,81,153.064
5557,182,0,182
5558,182,1,211.07
5559,182,2,449.344
5560,182,3,1027.703
5561,182,4,1572.81
5562,182,5,1041.524
5563,182,6,608.778
5564,182,7,284.738
5565,182,8,246.812
5566,182,9,419.229
5567,182,10,321.454
5568,182,11,371.503
5569,182,12,1184.849
5570,182,13,103.542
5571,182,14,555.66
5572,182,15,1496.673
5573,182,16,423.117
5574,182,17,587.834
5575,182,18,843.37
5576,182,19,619.798
5577,182,20,856.803
5578,182,21,700.466
5579,182,22,269.461
5580,182,23,241.367
5581,182,24,835.528
5582,182,26,1637.445
5583,182,27,600.9
5584,182,28,543.185
5585,182,29,1780.731
5586,182,30,615.258
5587,182,31,642
5588,182,32,323.767
5589,182,35,548.074
5590,182,37,1289.826
5591,182,39,548.535
5592,182,41,609.553
5593,182,42,633.814
5594,182,43,206.56
5595,182,45,311.289
5596,182,46,662.901
5597,182,47,295.422
5598,182,48,651.042
5599,182,49,649.277
5600,182,50,340.373
5601,182,51,419.471
5602,182,52,394.747
5603,182,53,432.249
5604,182,54,653.676
5605,182,56,657.341
5606,182,57,461.167
5607,182,58,487.806
5608,182,59,381.348
5609,182,60,565.72
5610,182,61,738.379
5611,182,62,406.462
5612,182,63,389.175
5613,182,64,762.233
5614,182,65,322.861
5615,182,67,1102.77
5616,182,68,946.258
5617,182,69,217.024
5618,182,70,614.454
5619,182,71,642.467
5620,182,72,253.885
5621,182,74,405.673
5622,182,75,324.823
5623,182,76,141.036
5624,182,77,103.316
5625,182,78,167.034
5626,182,79,911.331
5627,182,80,639.963
5628,182,81,364.747
5629,182,86,762.269
5630,182,87,743.985
5631,182,88,935.559
5632,182,89,774.702
5633,182,90,898.244
5634,183,0,183
5635,183,6,3.992
5636,183,18,22.049
5637,183,20,27.863
5638,183,21,100.692
5639,183,22,127.382
5640,183,30,12.593
5641,183,32,113.663
5642,183,40,154.884
5643,183,46,110.484
5644,183,53,387.34
5645,183,60,13.311
5646,184,0,184
5647,184,3,45.34
5648,184,5,68.297
5649,184,8,543.901
5650,184,10,29.903
5651,184,16,9.473
5652,184,19,304.365
5653,184,24,9.9
5654,184,31,180.78
5655,184,42,176.059
5656,184,43,41.312
5657,184,47,8.952
5658,184,54,84.345
5659,184,58,12.35
5660,184,60,26.622
5661,184,67,84.828
5662,184,70,79.088
5663,184,74,75.591
5664,184,82,75.862
5665,184,85,32.265
5666,184,87,45.55
5667,184,88,11.227
5668,184,89,29.051
5669,185,0,185
5670,185,1,78.704
5671,185,17,21.572
5672,185,21,140.093
5673,185,22,63.691
5674,185,26,310.157
5675,185,62,248.011
5676,185,64,43.145
5677,185,77,126.275
5678,185,80,4.324
5679,185,85,69.907
5680,186,0,186
5681,186,4,175.644
5682,186,8,374.789
5683,186,11,92.876
5684,186,14,101.029
5685,186,16,25.261
5686,186,18,60.634
5687,186,22,29.396
5688,186,24,19.799
5689,186,25,284.186
5690,186,26,164.201
5691,186,32,251.436
5692,186,47,26.857
5693,186,48,96.451
5694,186,56,87.645
5695,186,57,70.456
5696,186,59,104.684
5697,186,60,19.967
5698,186,65,151.935
5699,186,66,54.16
5700,186,68,240.715
5701,186,72,190.414
5702,186,73,61.798
5703,186,74,100.788
5704,187,0,187
5705,187,16,34.734
5706,187,90,4.537
5707,188,0,188
5708,188,1,2003.377
5709,188,2,2858.122
5710,188,3,1447.096
5711,188,4,5876.083
5712,188,5,1545.212
5713,188,6,660.674
5714,188,7,833.122
5715,188,8,2792.632
5716,188,9,787.043
5717,188,10,753.547
5718,188,11,1160.946
5719,188,12,3846.913
5720,188,13,1357.987
5721,188,14,1161.834
5722,188,15,1334.87
5723,188,16,1597.742
5724,188,17,2016.972
5725,188,18,1565.471
5726,188,19,675.137
5727,188,20,863.768
5728,188,21,2289.647
5729,188,22,1459.99
5730,188,23,3369.224
5731,188,24,364.306
5732,188,25,4238.295
5733,188,26,2171.097
5734,188,27,1051.02
5735,188,28,3020.484
5736,188,29,1363.531
5737,188,30,406.574
5738,188,31,1246.917
5739,188,32,1126.297
5740,188,33,803.65
5741,188,35,1576.915
5742,188,37,2189.704
5743,188,38,3382.921
5744,188,39,822.802
5745,188,40,1103.55
5746,188,41,1277.158
5747,188,42,2746.527
5748,188,43,1735.107
5749,188,45,653.707
5750,188,46,690.522
5751,188,47,626.653
5752,188,48,2146.026
5753,188,49,438.7
5754,188,50,3484.772
5755,188,52,1623.558
5756,188,53,2183.7
5757,188,54,658.947
5758,188,55,2105.133
5759,188,57,800.638
5760,188,58,778.02
5761,188,59,770.174
5762,188,60,665.553
5763,188,61,939.755
5764,188,62,2252.764
5765,188,63,787.843
5766,188,64,2236.364
5767,188,65,1452.874
5768,188,66,1742.16
5769,188,67,2115.721
5770,188,68,771.948
5771,188,69,1218.133
5772,188,70,1307.997
5773,188,71,1311.337
5774,188,72,1866.804
5775,188,73,1730.333
5776,188,74,2038.446
5777,188,76,527.031
5778,188,77,803.566
5779,188,78,576.432
5780,188,79,1366.996
5781,188,80,1286.411
5782,188,81,2520.664
5783,188,82,2844.815
5784,188,83,1271.772
5785,188,84,1419.414
5786,188,85,779.733
5787,188,86,803.847
5788,188,87,986.92
5789,188,88,740.963
5790,188,89,794.07
5791,188,90,916.391
5792,189,0,189
5793,189,3,30.227
5794,189,5,17.074
5795,189,6,41.916
5796,189,8,31.994
5797,189,10,92.698
5798,189,11,118.674
5799,189,13,215.048
5800,189,16,6.315
5801,189,17,237.291
5802,189,18,110.244
5803,189,20,222.908
5804,189,22,63.691
5805,189,24,102.956
5806,189,27,26.608
5807,189,28,18.839
5808,189,29,71.229
5809,189,30,187.096
5810,189,32,27.555
5811,189,37,49.993
5812,189,38,945.537
5813,189,39,42.195
5814,189,44,37.416
5815,189,46,110.484
5816,189,47,53.713
5817,189,51,39.021
5818,189,54,195.048
5819,189,57,185.748
5820,189,58,104.971
5821,189,59,112.161
5822,189,60,99.833
5823,189,61,115.072
5824,189,62,82.67
5825,189,65,180.422
5826,189,66,36.107
5827,189,67,149.697
5828,189,68,49.803
5829,189,70,18.251
5830,189,71,17.602
5831,189,75,133.751
5832,189,76,148.459
5833,189,78,29.477
5834,189,79,237.914
5835,189,80,134.046
5836,189,82,240.229
5837,189,83,266.185
5838,189,87,15.183
5839,189,90,27.22
5840,190,0,190
5841,190,3,90.68
5842,190,4,143.709
5843,190,6,29.94
5844,190,10,68.776
5845,190,11,25.799
5846,190,12,964.293
5847,190,14,108.245
5848,190,18,38.586
5849,190,22,357.649
5850,190,23,198.384
5851,190,24,43.558
5852,190,28,403.464
5853,190,29,10.176
5854,190,30,25.186
5855,190,32,530.427
5856,190,33,745.05
5857,190,39,316.462
5858,190,40,19.361
5859,190,43,330.497
5860,190,45,77.822
5861,190,46,138.104
5862,190,47,26.857
5863,190,48,192.901
5864,190,54,139.697
5865,190,57,96.077
5866,190,59,164.503
5867,190,62,48.224
5868,190,65,104.455
5869,190,74,70.552
5870,190,77,436.221
5871,190,79,84.681
5872,190,80,51.889
5873,190,88,3.742
5874,191,0,191
5875,191,1,78.704
5876,191,2,486.175
5877,191,3,589.418
5878,191,4,718.543
5879,191,5,401.243
5880,191,6,422.153
5881,191,7,137.096
5882,191,8,109.694
5883,191,9,423.184
5884,191,10,418.637
5885,191,11,314.745
5886,191,12,482.146
5887,191,13,728.773
5888,191,14,440.198
5889,191,15,105.172
5890,191,16,691.513
5891,191,18,407.905
5892,191,19,785.815
5893,191,20,1163.301
5894,191,21,363.367
5895,191,22,749.592
5896,191,23,132.256
5897,191,24,521.71
5898,191,25,627.17
5899,191,27,494.467
5900,191,28,351.657
5901,191,29,142.458
5902,191,30,550.494
5903,191,32,3.444
5904,191,35,221.153
5905,191,36,1128.345
5906,191,39,780.607
5907,191,40,774.421
5908,191,41,522.474
5909,191,42,35.212
5910,191,45,280.16
5911,191,46,552.418
5912,191,47,402.849
5913,191,49,579.085
5914,191,50,470.039
5915,191,51,975.515
5916,191,52,789.495
5917,191,53,263.84
5918,191,55,199.134
5919,191,56,543.402
5920,191,57,461.167
5921,191,58,314.913
5922,191,59,418.735
5923,191,60,465.887
5924,191,61,249.323
5925,191,64,373.926
5926,191,65,313.365
5927,191,67,369.253
5928,191,68,41.503
5929,191,69,553.061
5930,191,70,723.961
5931,191,71,228.824
5932,191,72,369.627
5933,191,73,909.308
5934,191,74,453.548
5935,191,75,1031.79
5936,191,76,282.073
5937,191,77,206.631
5938,191,78,602.634
5939,191,79,681.482
5940,191,80,365.384
5941,191,88,26.196
5942,191,90,18.146
5943,192,0,192
5944,192,2,331.483
5945,192,3,49.118
5946,192,5,204.89
5947,192,7,369.105
5948,192,8,242.241
5949,192,10,50.835
5950,192,11,128.994
5951,192,12,312.882
5952,192,13,55.753
5953,192,14,64.947
5954,192,15,412.596
5955,192,16,18.946
5956,192,18,22.049
5957,192,20,97.522
5958,192,22,127.382
5959,192,23,145.482
5960,192,24,41.578
5961,192,25,259.687
5962,192,26,638.558
5963,192,27,31.043
5964,192,29,351.058
5965,192,30,64.764
5966,192,34,1012.646
5967,192,35,201.922
5968,192,40,154.884
5969,192,41,130.618
5970,192,42,246.483
5971,192,46,55.242
5972,192,47,71.618
5973,192,48,217.014
5974,192,50,599.705
5975,192,52,38.201
5976,192,54,94.888
5977,192,56,306.759
5978,192,57,83.266
5979,192,59,171.981
5980,192,60,26.622
5981,192,62,275.567
5982,192,63,436.636
5983,192,64,100.672
5984,192,65,113.951
5985,192,66,288.856
5986,192,67,49.899
5987,192,68,149.409
5988,192,69,42.005
5989,192,71,352.037
5990,192,72,321.09
5991,192,74,80.631
5992,192,77,212.371
5993,192,78,62.228
5994,192,80,129.722
5995,192,81,309.384
5996,192,82,689.077
5997,192,83,338.781
5998,192,84,120.801
5999,192,85,102.172
6000,192,86,41.578
6001,192,87,45.55
6002,192,88,26.196
6003,192,89,38.735
6004,192,90,49.902
6005,193,0,193
6006,193,2,294.652
6007,193,5,119.519
6008,193,10,5.981
6009,193,12,117.972
6010,193,16,12.63
6011,193,17,118.645
6012,193,41,29.026
6013,193,52,25.468
6014,193,54,195.048
6015,193,66,144.428
6016,193,67,59.879
6017,193,77,86.096
6018,193,78,32.752
6019,193,80,17.296
6020,193,82,145.402
6021,193,90,9.073
6022,194,0,194
6023,194,18,93.708
6024,195,0,195
6025,195,1,643.943
6026,195,3,381.61
6027,195,5,324.409
6028,195,6,61.876
6029,195,8,251.383
6030,195,10,164.465
6031,195,11,159.953
6032,195,14,140.719
6033,195,15,614.849
6034,195,16,145.249
6035,195,17,884.447
6036,195,18,77.171
6037,195,19,287.763
6038,195,22,137.18
6039,195,23,416.607
6040,195,24,170.273
6041,195,25,293.986
6042,195,28,191.528
6043,195,29,147.546
6044,195,30,77.357
6045,195,31,83.437
6046,195,37,259.965
6047,195,38,1891.074
6048,195,39,42.195
6049,195,40,77.442
6050,195,41,58.053
6051,195,43,578.369
6052,195,45,373.547
6053,195,46,138.104
6054,195,47,35.809
6055,195,48,313.465
6056,195,49,719.469
6057,195,50,534.872
6058,195,51,195.103
6059,195,52,50.935
6060,195,55,104.308
6061,195,56,113.939
6062,195,58,154.369
6063,195,59,97.206
6064,195,60,19.967
6065,195,62,151.562
6066,195,63,370.191
6067,195,64,186.963
6068,195,65,484.291
6069,195,67,169.657
6070,195,68,581.036
6071,195,69,210.023
6072,195,70,273.767
6073,195,71,334.435
6074,195,74,302.365
6075,195,75,372.591
6076,195,76,578.992
6077,195,77,264.029
6078,195,78,307.867
6079,195,80,49.727
6080,195,86,124.735
6081,195,87,182.201
6082,195,88,325.574
6083,195,89,261.462
6084,195,90,299.415
6085,196,0,196
6086,196,1,379.211
6087,196,2,1163.874
6088,196,3,158.689
6089,196,6,110.778
6090,196,7,474.563
6091,196,8,137.118
6092,196,9,642.686
6093,196,10,170.445
6094,196,11,332.804
6095,196,14,187.625
6096,196,15,161.802
6097,196,16,107.358
6098,196,21,236.407
6099,196,22,240.065
6100,196,24,83.157
6101,196,27,104.215
6102,196,28,784.949
6103,196,29,681.766
6104,196,30,80.955
6105,196,36,580.292
6106,196,39,63.292
6107,196,41,116.105
6108,196,42,281.695
6109,196,45,171.209
6110,196,46,220.967
6111,196,47,62.665
6112,196,49,35.096
6113,196,50,194.499
6114,196,52,70.036
6115,196,53,449.09
6116,196,55,663.781
6117,196,56,280.466
6118,196,57,397.116
6119,196,58,203.767
6120,196,60,139.766
6121,196,61,105.483
6122,196,63,427.144
6123,196,64,359.544
6124,196,66,370.096
6125,196,67,304.384
6126,196,71,140.815
6127,196,74,60.473
6128,196,75,238.84
6129,196,76,111.345
6130,196,77,751.908
6131,196,80,90.806
6132,196,86,13.859
6133,196,88,3.742
6134,196,90,9.073
6135,197,0,197
6136,197,2,412.512
6137,197,6,47.904
6138,197,10,65.786
6139,197,11,92.876
6140,197,14,64.947
6141,197,18,115.757
6142,197,22,107.784
6143,197,24,21.779
6144,197,25,117.594
6145,197,29,35.615
6146,197,30,28.784
6147,197,32,130.885
6148,197,39,84.39
6149,197,52,127.338
6150,197,58,98.796
6151,197,62,82.67
6152,197,63,303.747
6153,197,66,90.267
6154,197,69,182.02
6155,197,70,12.167
6156,197,72,347.225
6157,197,73,35.313
6158,197,78,26.201
6159,197,80,32.431
6160,197,84,211.402
6161,197,86,27.719
6162,197,87,45.55
6163,197,88,14.969
6164,197,89,9.684
6165,197,90,31.756
6166,198,0,198
6167,198,30,35.98
6168,198,86,27.719
6169,199,0,199
6170,199,1,221.802
6171,199,3,147.354
6172,199,4,1021.928
6173,199,6,31.936
6174,199,7,1001.856
6175,199,8,543.901
6176,199,9,553.699
6177,199,10,191.377
6178,199,11,190.911
6179,199,12,164.135
6180,199,13,438.06
6181,199,15,1448.132
6182,199,16,113.673
6183,199,17,393.687
6184,199,18,589.808
6185,199,19,498.052
6186,199,20,313.464
6187,199,21,490.326
6188,199,22,235.166
6189,199,23,1058.049
6190,199,24,168.294
6191,199,25,690.867
6192,199,26,77.539
6193,199,27,235.038
6194,199,28,788.089
6195,199,29,381.585
6196,199,30,14.392
6197,199,31,829.733
6198,199,32,117.107
6199,199,35,807.688
6200,199,36,773.722
6201,199,37,689.907
6202,199,40,232.326
6203,199,41,174.158
6204,199,42,475.36
6205,199,43,289.184
6206,199,44,1983.051
6207,199,45,46.693
6208,199,46,414.313
6209,199,47,17.904
6210,199,48,361.69
6211,199,49,105.288
6212,199,50,1037.328
6213,199,51,175.593
6214,199,52,267.409
6215,199,53,381.727
6216,199,54,426.998
6217,199,55,720.676
6218,199,56,499.579
6219,199,57,313.85
6220,199,58,142.02
6221,199,59,224.323
6222,199,60,119.8
6223,199,62,454.686
6224,199,63,484.096
6225,199,64,136.627
6226,199,65,797.656
6227,199,66,216.642
6228,199,67,249.495
6229,199,68,132.808
6230,199,69,231.025
6231,199,70,285.934
6232,199,71,246.426
6233,199,72,1616.652
6234,199,73,1090.286
6235,199,74,342.681
6236,199,77,792.086
6237,199,78,281.666
6238,199,79,32.259
6239,199,80,175.125
6240,199,81,335.437
6241,199,82,252.872
6242,199,83,863.084
6243,199,84,739.907
6244,199,85,145.192
6245,199,86,97.016
6246,199,87,45.55
6247,199,88,112.267
6248,199,89,135.573
6249,199,90,54.439
6250,200,0,200
6251,200,6,5.988
6252,200,14,252.573
6253,200,58,30.874
6254,200,65,151.935
6255,200,80,2.162
6256,201,0,201
6257,201,11,30.959
6258,201,68,83.005
6259,201,89,9.684
6260,202,0,202
6261,202,74,221.735
6262,202,86,41.578
6263,202,87,75.917
6264,202,88,97.298
6265,202,89,58.103
6266,202,90,90.732
6267,203,0,203
6268,203,57,19.215
6269,203,89,9.684
6270,203,90,4.537
6271,204,0,204
6272,204,46,55.242
6273,204,86,207.892
6274,204,87,242.934
6275,204,88,224.534
6276,204,89,290.513
6277,204,90,213.22
6278,205,0,205
6279,205,3,132.241
6280,205,4,303.385
6281,205,5,119.519
6282,205,6,251.495
6283,205,7,126.55
6284,205,8,109.694
6285,205,9,296.624
6286,205,10,281.085
6287,205,11,474.698
6288,205,12,897.613
6289,205,13,613.284
6290,205,14,656.689
6291,205,15,48.541
6292,205,16,135.776
6293,205,17,161.789
6294,205,18,264.587
6295,205,19,481.45
6296,205,22,254.763
6297,205,23,876.197
6298,205,24,269.27
6299,205,25,725.165
6300,205,27,436.816
6301,205,30,345.408
6302,205,37,269.964
6303,205,39,464.145
6304,205,40,174.245
6305,205,41,232.21
6306,205,43,247.872
6307,205,45,451.369
6308,205,46,248.588
6309,205,47,259.614
6310,205,48,506.366
6311,205,49,491.344
6312,205,50,226.915
6313,205,52,216.474
6314,205,53,359.272
6315,205,55,132.756
6316,205,57,358.686
6317,205,58,246.991
6318,205,59,216.845
6319,205,60,299.499
6320,205,61,575.36
6321,205,62,365.127
6322,205,63,284.762
6323,205,65,94.959
6324,205,67,59.879
6325,205,69,308.034
6326,205,70,200.762
6327,205,71,167.217
6328,205,72,171.746
6329,205,74,136.064
6330,205,75,334.376
6331,205,76,230.112
6332,205,78,180.135
6333,205,79,1153.277
6334,205,80,183.773
6335,205,84,483.205
6336,205,86,69.297
6337,205,88,3.742
6338,205,90,13.61
6339,206,0,206
6340,206,1,21.465
6341,206,10,14.951
6342,206,14,21.649
6343,206,16,56.837
6344,206,23,66.128
6345,206,24,13.859
6346,206,29,20.351
6347,206,30,23.387
6348,206,39,168.78
6349,206,40,38.721
6350,206,46,55.242
6351,206,57,44.836
6352,206,58,67.922
6353,206,60,33.278
6354,206,62,192.897
6355,206,68,66.404
6356,206,69,70.008
6357,206,70,115.59
6358,206,86,41.578
6359,206,87,30.367
6360,206,88,22.453
6361,206,89,19.368
6362,207,0,207
6363,207,3,83.123
6364,207,6,7.984
6365,207,14,72.164
6366,207,16,116.831
6367,207,24,45.538
6368,207,26,45.611
6369,207,30,8.995
